epoch,frame,loss,loss0,loss1,loss2,loss3,walltime,memory,vx_err_linf,vx_err_l1,vx_err_l2,vy_err_linf,vy_err_l1,vy_err_l2,vz_err_linf,vz_err_l1,vz_err_l2,p_err_linf,p_err_l1,p_err_l2,chi_err_linf,chi_err_l1,chi_err_l2
34,1,0.015462702,0.12182074,0.010404838,0.010357339,0.020171117,207.19090127944946,9242.765625,1.1619335,0.14493772,0.22126777122269656,0.5237052,0.021443632,0.04563857384091344,0.52371585,0.021446569,0.04564142555718559,0.83714765,0.059590902,0.09441679022955714,0.0,0.0,0.0
35,1,0.015462702,0.12182074,0.010404838,0.010357339,0.020171117,207.9563820362091,9242.765625,1.1619335,0.14493772,0.22126777122269656,0.5237052,0.021443632,0.04563857384091344,0.52371585,0.021446569,0.04564142555718559,0.83714765,0.059590902,0.09441679022955714,0.0,0.0,0.0
36,1,0.015421699,0.12161768,0.010461954,0.010453484,0.020300433,209.08062505722046,9242.765625,1.1607555,0.14479387,0.2208156552001606,0.5231255,0.021372067,0.04555331501163198,0.5231224,0.021372844,0.045554396010826885,0.83677274,0.059702035,0.09450965311497447,0.0,0.0,0.0
37,1,0.015421699,0.12161768,0.010461954,0.010453484,0.020300433,209.3821189403534,9242.765625,1.1607555,0.14479387,0.2208156552001606,0.5231255,0.021372067,0.04555331501163198,0.5231224,0.021372844,0.045554396010826885,0.83677274,0.059702035,0.09450965311497447,0.0,0.0,0.0
38,1,0.015382763,0.12147485,0.010529659,0.010578675,0.020095777,210.1518964767456,9242.765625,1.1600522,0.14465605,0.22043446418201115,0.52258515,0.02130455,0.045474785784294945,0.5225669,0.021298632,0.04547056927351378,0.83646935,0.05980655,0.0945807445622776,0.0,0.0,0.0
39,1,0.015382763,0.12147485,0.010529659,0.010578675,0.020095777,210.38965702056885,9242.765625,1.1600522,0.14465605,0.22043446418201115,0.52258515,0.02130455,0.045474785784294945,0.5225669,0.021298632,0.04547056927351378,0.83646935,0.05980655,0.0945807445622776,0.0,0.0,0.0
40,1,0.015362909,0.1213208,0.01062401,0.01057323,0.020481937,211.1715281009674,9242.765625,1.1589456,0.14458813,0.22015418932284014,0.52229756,0.021271788,0.04543228789371459,0.5223049,0.021276187,0.045436323481561756,0.8362496,0.05985672,0.09461521211001041,0.0,0.0,0.0
41,1,0.015362909,0.1213208,0.01062401,0.01057323,0.020481937,211.42700457572937,9242.765625,1.1589456,0.14458813,0.2201541977834791,0.52229756,0.021271788,0.04543228789371459,0.5223049,0.021276187,0.045436323481561756,0.8362496,0.05985672,0.09461521211001041,0.0,0.0,0.0
42,1,0.01534626,0.12120666,0.010613882,0.010667651,0.020706253,212.40143609046936,9242.765625,1.1581798,0.14452645,0.2199239988207537,0.5220707,0.021252384,0.04540331594159336,0.5220574,0.021248164,0.04540030311006582,0.8360259,0.05989647,0.0946420213647657,0.0,0.0,0.0
43,1,0.01534626,0.12120666,0.010613882,0.010667651,0.020706253,212.62918424606323,9242.765625,1.1581798,0.14452645,0.2199239988207537,0.5220707,0.021252384,0.04540331594159336,0.5220574,0.021248164,0.04540030311006582,0.8360259,0.05989647,0.0946420213647657,0.0,0.0,0.0
44,1,0.015330696,0.121176615,0.010679931,0.010672531,0.020468473,213.58901691436768,9242.765625,1.1581782,0.14446098,0.2197707831072035,0.5218194,0.021216217,0.04536555776597,0.52182007,0.02121655,0.04536637123169098,0.83580184,0.059933152,0.09466506987411376,0.0,0.0,0.0
45,1,0.015330696,0.121176615,0.010679931,0.010672531,0.020468473,213.81642985343933,9242.765625,1.1581782,0.14446098,0.2197707831072035,0.5218194,0.021216217,0.04536555776597,0.52182007,0.02121655,0.04536637123169098,0.83580184,0.059933152,0.09466506987411376,0.0,0.0,0.0
